score,label_idx,label,is_anomaly
0.016032366,6,none,0
0.013913255,6,none,0
0.015218791,6,none,0
0.014288763,6,none,0
0.015769219,6,none,0
0.0112861,6,none,0
0.014545466,6,none,0
0.011373594,6,none,0
0.016836908,6,none,0
0.04462537,7,random,1
0.009168524,6,none,0
0.014201798,6,none,0
0.01967961,6,none,0
0.012330054,6,none,0
0.015877467,6,none,0
0.016093187,6,none,0
0.01941685,6,none,0
0.011630923,6,none,0
0.013050342,6,none,0
0.014335882,6,none,0
0.015789354,6,none,0
0.018002817,6,none,0
0.013630772,6,none,0
0.018220214,6,none,0
0.012688334,6,none,0
0.013285143,6,none,0
0.015682358,0,center,1
0.012599925,6,none,0
0.0167207,6,none,0
0.017360209,6,none,0
0.012985237,6,none,0
0.017219601,6,none,0
0.02143632,4,loc,1
0.014618708,6,none,0
0.0142362695,6,none,0
0.014691128,6,none,0
0.012650487,6,none,0
0.015311987,6,none,0
0.01386114,6,none,0
0.01119028,6,none,0
0.012643351,6,none,0
0.017685443,0,center,1
0.013380211,6,none,0
0.015662534,6,none,0
0.018109895,6,none,0
0.011286773,6,none,0
0.017642321,6,none,0
0.015785374,6,none,0
0.013187885,6,none,0
0.009835295,6,none,0
0.017087119,4,loc,1
0.013622813,6,none,0
0.013578667,6,none,0
0.016851932,6,none,0
0.012404976,6,none,0
0.012569722,6,none,0
0.014129754,6,none,0
0.0113280695,6,none,0
0.018154887,6,none,0
0.011486763,6,none,0
0.011838807,6,none,0
0.0140015595,6,none,0
0.016434586,6,none,0
0.011837013,6,none,0
0.01138243,6,none,0
0.015466991,6,none,0
0.011784775,6,none,0
0.017264124,3,edge-ring,1
0.017434632,6,none,0
0.012785127,6,none,0
0.012872822,6,none,0
0.015784454,6,none,0
0.013178851,6,none,0
0.014387368,6,none,0
0.012320219,6,none,0
0.014270668,6,none,0
0.011742065,6,none,0
0.015809,6,none,0
0.013641541,8,scratch,1
0.014961962,6,none,0
0.015458452,6,none,0
0.011753891,6,none,0
0.013703424,6,none,0
0.016737968,6,none,0
0.013574105,6,none,0
0.01295904,6,none,0
0.013156133,6,none,0
0.01395695,6,none,0
0.013280834,6,none,0
0.013133068,6,none,0
0.012049508,6,none,0
0.060244955,4,loc,1
0.014609788,6,none,0
0.014074888,6,none,0
0.015661698,6,none,0
0.014746841,6,none,0
0.013727199,6,none,0
0.014004126,6,none,0
0.016523924,6,none,0
0.01373474,6,none,0
0.018623095,6,none,0
0.021299763,6,none,0
0.01670574,6,none,0
0.016266054,4,loc,1
0.01377015,6,none,0
0.012361604,6,none,0
0.015458557,6,none,0
0.01660192,6,none,0
0.011631569,6,none,0
0.0141585395,6,none,0
0.0136846155,6,none,0
0.014656345,6,none,0
0.019002248,6,none,0
0.013311304,6,none,0
0.018280888,4,loc,1
0.01256089,6,none,0
0.00968518,6,none,0
0.016411157,6,none,0
0.010835091,6,none,0
0.016742263,6,none,0
0.010605866,6,none,0
0.011698673,6,none,0
0.019555869,3,edge-ring,1
0.013886993,6,none,0
0.015266969,6,none,0
0.021921916,6,none,0
0.014019913,6,none,0
0.01317334,6,none,0
0.019219032,6,none,0
0.015851304,6,none,0
0.01656993,6,none,0
0.020971222,6,none,0
0.017840344,6,none,0
0.011000102,6,none,0
0.015962312,6,none,0
0.011314902,6,none,0
0.01324914,6,none,0
0.0129220085,6,none,0
0.013830878,6,none,0
0.014634207,6,none,0
0.014754829,6,none,0
0.0118338745,6,none,0
0.012754168,6,none,0
0.025783934,2,edge-loc,1
0.017907891,6,none,0
0.014935513,6,none,0
0.01416523,6,none,0
0.014521348,6,none,0
0.01254504,6,none,0
0.0125649925,6,none,0
0.012271323,6,none,0
0.021789443,2,edge-loc,1
0.012882864,6,none,0
0.01354534,6,none,0
0.013314238,6,none,0
0.012312532,6,none,0
0.013254883,6,none,0
0.015604542,6,none,0
0.011167381,6,none,0
0.01096691,6,none,0
0.0129350545,6,none,0
0.0125423,6,none,0
0.012376895,6,none,0
0.01264878,6,none,0
0.015902761,6,none,0
0.015361171,6,none,0
0.017211646,6,none,0
0.014302261,6,none,0
0.016301176,6,none,0
0.017839298,6,none,0
0.013078392,6,none,0
0.014565362,6,none,0
0.012596833,6,none,0
0.017157923,6,none,0
0.013905608,6,none,0
0.013821365,6,none,0
0.01362152,6,none,0
0.014831106,6,none,0
0.01158753,6,none,0
0.011554142,6,none,0
0.010141287,6,none,0
0.024447085,0,center,1
0.017220227,6,none,0
0.012992937,6,none,0
0.01659108,6,none,0
0.013773039,6,none,0
0.013145665,6,none,0
0.010416871,6,none,0
0.010089899,6,none,0
0.015414853,6,none,0
0.011137409,6,none,0
0.013674822,6,none,0
0.015987301,6,none,0
0.015798196,6,none,0
0.012920361,6,none,0
0.011071895,6,none,0
0.013071369,6,none,0
0.014565243,6,none,0
0.014112917,6,none,0
0.013898915,6,none,0
0.013048906,6,none,0
0.01538387,6,none,0
0.014190513,0,center,1
0.013095218,6,none,0
0.016749982,6,none,0
0.014101878,6,none,0
0.013675496,6,none,0
0.016440306,6,none,0
0.014254161,6,none,0
0.015720341,6,none,0
0.017849524,6,none,0
0.014143443,6,none,0
0.015610697,6,none,0
0.019504618,6,none,0
0.008675672,6,none,0
0.014648713,6,none,0
0.011251726,6,none,0
0.0145533085,6,none,0
0.013749482,6,none,0
0.014379681,6,none,0
0.013051158,6,none,0
0.011592925,6,none,0
0.012995953,0,center,1
0.014282073,6,none,0
0.013069909,6,none,0
0.012716551,6,none,0
0.012206428,6,none,0
0.016775656,6,none,0
0.015317088,6,none,0
0.012045648,6,none,0
0.01581648,6,none,0
0.014759943,2,edge-loc,1
0.012230225,6,none,0
0.012709004,6,none,0
0.013676558,6,none,0
0.013612617,6,none,0
0.014499161,6,none,0
0.015992725,6,none,0
0.016482178,6,none,0
0.013884107,6,none,0
0.015654977,6,none,0
0.017206118,6,none,0
0.016639479,6,none,0
0.016621698,6,none,0
0.011429453,6,none,0
0.01878987,6,none,0
0.016761824,6,none,0
0.014527483,6,none,0
0.014535862,6,none,0
0.014150232,6,none,0
0.014305256,6,none,0
0.010244576,6,none,0
0.013949384,6,none,0
0.015414943,6,none,0
0.012245541,6,none,0
0.016408905,6,none,0
0.014214139,6,none,0
0.01448728,6,none,0
0.011817023,6,none,0
0.01051761,6,none,0
0.015712917,6,none,0
0.011890808,6,none,0
0.015087657,6,none,0
0.01802636,6,none,0
0.0142570585,6,none,0
0.008312207,6,none,0
0.04593367,7,random,1
0.014909528,6,none,0
0.010913457,6,none,0
0.013232853,6,none,0
0.013550347,6,none,0
0.012290139,6,none,0
0.014605241,6,none,0
0.017075218,6,none,0
0.01263585,6,none,0
0.015470413,6,none,0
0.013000674,6,none,0
0.012093644,6,none,0
0.014146875,6,none,0
0.017321914,2,edge-loc,1
0.038049467,6,none,0
0.015225812,6,none,0
0.016169906,6,none,0
0.014465261,8,scratch,1
0.014709506,6,none,0
0.016356178,6,none,0
0.013905885,6,none,0
0.013968997,6,none,0
0.0128794005,6,none,0
0.016418565,6,none,0
0.012503104,6,none,0
0.010751205,6,none,0
0.01243647,2,edge-loc,1
0.016574737,6,none,0
0.013258535,6,none,0
0.016032621,6,none,0
0.015245405,6,none,0
0.014247406,6,none,0
0.012376722,6,none,0
0.012868211,8,scratch,1
0.012041874,6,none,0
0.013256716,6,none,0
0.013249622,6,none,0
0.017456036,6,none,0
0.015583428,2,edge-loc,1
0.010352789,6,none,0
0.012902638,6,none,0
0.023593606,4,loc,1
0.013747856,6,none,0
0.015231403,6,none,0
0.014711535,8,scratch,1
0.010700159,6,none,0
0.013641517,6,none,0
0.017683446,6,none,0
0.01335832,6,none,0
0.016682427,6,none,0
0.013071289,6,none,0
0.011239938,6,none,0
0.014007384,6,none,0
0.015447187,6,none,0
0.013980728,6,none,0
0.012511624,6,none,0
0.016686326,6,none,0
0.010214601,6,none,0
0.013424952,6,none,0
0.01728499,6,none,0
0.012470225,6,none,0
0.013996677,6,none,0
0.01280609,6,none,0
0.013161996,6,none,0
0.015822116,6,none,0
0.013898695,6,none,0
0.015312613,6,none,0
0.010513624,6,none,0
0.018201053,6,none,0
0.01203365,6,none,0
0.0132242115,6,none,0
0.016805755,6,none,0
0.018463269,2,edge-loc,1
0.017413806,6,none,0
0.014493542,6,none,0
0.016552199,6,none,0
0.012396125,6,none,0
0.012433517,6,none,0
0.01310163,6,none,0
0.0124532,6,none,0
0.01902793,6,none,0
0.016997205,6,none,0
0.013136921,6,none,0
0.016346041,6,none,0
0.0133861285,6,none,0
0.011835523,6,none,0
0.014147394,6,none,0
0.013535143,6,none,0
0.011094392,6,none,0
0.013775245,6,none,0
0.013737811,6,none,0
0.0097744055,6,none,0
0.013590695,6,none,0
0.015212249,6,none,0
0.010449393,6,none,0
0.013239544,6,none,0
0.014424837,6,none,0
0.012523906,6,none,0
0.018413136,6,none,0
0.01348429,6,none,0
0.01803988,6,none,0
0.013840811,6,none,0
0.010176673,6,none,0
0.012804787,6,none,0
0.011428878,6,none,0
0.010847763,6,none,0
0.014086428,6,none,0
0.009407478,6,none,0
0.012848591,6,none,0
0.016882036,6,none,0
0.013763892,6,none,0
0.0126096485,6,none,0
0.011869302,6,none,0
0.014234944,6,none,0
0.014336299,6,none,0
0.013214084,6,none,0
0.015075039,6,none,0
0.014576185,6,none,0
0.019643046,6,none,0
0.011987809,6,none,0
0.01297993,6,none,0
0.017308885,6,none,0
0.014734952,6,none,0
0.012234428,6,none,0
0.009588284,6,none,0
0.010346761,6,none,0
0.01705988,6,none,0
0.011078663,6,none,0
0.0124673275,6,none,0
0.012024276,6,none,0
0.015493842,6,none,0
0.018463477,6,none,0
0.007535302,6,none,0
0.016247924,6,none,0
0.009712301,6,none,0
0.015699927,6,none,0
0.0171666,6,none,0
0.023729986,4,loc,1
0.011075854,6,none,0
0.01598119,6,none,0
0.0128035555,6,none,0
0.018661782,6,none,0
0.018942468,6,none,0
0.018814988,6,none,0
0.011917241,6,none,0
0.012149688,6,none,0
0.015065877,6,none,0
0.016709944,6,none,0
0.0188279,6,none,0
0.014733227,6,none,0
0.012479685,6,none,0
0.014116796,6,none,0
0.021800004,6,none,0
0.0122730965,6,none,0
0.010931139,6,none,0
0.012389068,6,none,0
0.013247412,6,none,0
0.013891529,6,none,0
0.013420434,6,none,0
0.0130011095,6,none,0
0.01109267,6,none,0
0.018785102,6,none,0
0.0182104,6,none,0
0.017010476,6,none,0
0.014131437,6,none,0
0.009900376,6,none,0
0.015649673,6,none,0
0.014409952,6,none,0
0.015513237,6,none,0
0.01151827,6,none,0
0.016035374,6,none,0
0.01304327,6,none,0
0.018712282,2,edge-loc,1
0.011662457,6,none,0
0.01009357,6,none,0
0.012429548,6,none,0
0.011696576,6,none,0
0.012474144,6,none,0
0.009872369,6,none,0
0.009063062,6,none,0
0.015418532,0,center,1
0.011330382,6,none,0
0.011691673,6,none,0
0.01861783,4,loc,1
0.012342351,6,none,0
0.015079252,6,none,0
0.01368399,6,none,0
0.015064365,6,none,0
0.011878334,6,none,0
0.013602056,6,none,0
0.009062021,6,none,0
0.0133533785,6,none,0
0.011205327,6,none,0
0.013981725,6,none,0
0.01018635,6,none,0
0.013117971,6,none,0
0.012368158,6,none,0
0.014632786,6,none,0
0.009662809,6,none,0
0.01958105,6,none,0
0.014092162,6,none,0
0.008994804,6,none,0
0.01424657,6,none,0
0.013751412,6,none,0
0.015982665,6,none,0
0.01179842,6,none,0
0.014521899,6,none,0
0.013293652,6,none,0
0.01475168,6,none,0
0.0106854765,6,none,0
0.012327036,6,none,0
0.0134434905,6,none,0
0.011312418,6,none,0
0.019337637,6,none,0
0.0155259725,6,none,0
0.013256887,6,none,0
0.010553481,6,none,0
0.010692655,6,none,0
0.017348234,6,none,0
0.014087755,6,none,0
0.01864782,2,edge-loc,1
0.011415081,6,none,0
0.012874358,6,none,0
0.014010359,6,none,0
0.012660512,6,none,0
0.021518856,4,loc,1
0.010302475,6,none,0
0.0130102495,6,none,0
0.012288807,6,none,0
0.012592993,6,none,0
0.020296197,4,loc,1
0.015130485,4,loc,1
0.016968181,6,none,0
0.012898244,6,none,0
0.019451208,6,none,0
0.01484937,6,none,0
0.011348621,6,none,0
0.01527451,6,none,0
0.008172912,6,none,0
0.01460495,6,none,0
0.014689376,6,none,0
0.014274595,6,none,0
0.016019218,6,none,0
0.014322905,6,none,0
0.016724512,6,none,0
0.015777241,6,none,0
0.011883633,6,none,0
0.014798157,6,none,0
0.012168494,6,none,0
0.011172234,6,none,0
0.0132256765,6,none,0
0.012684463,6,none,0
0.011159562,6,none,0
0.011522269,6,none,0
0.013705082,6,none,0
0.010446001,6,none,0
0.009967238,6,none,0
0.010964466,6,none,0
0.017395768,6,none,0
0.014068239,6,none,0
0.013620632,6,none,0
0.017756397,2,edge-loc,1
0.012786468,6,none,0
0.012133071,6,none,0
0.0135165965,6,none,0
0.011605344,6,none,0
0.013550773,6,none,0
0.013185947,6,none,0
0.011839734,6,none,0
0.016297925,6,none,0
0.014454927,6,none,0
0.011941763,6,none,0
0.012360608,6,none,0
0.017107759,6,none,0
0.013518415,6,none,0
0.011064107,6,none,0
0.014372865,6,none,0
0.013448341,6,none,0
0.013297407,6,none,0
0.0098257195,6,none,0
0.012343006,6,none,0
0.012628087,6,none,0
0.011304086,6,none,0
0.015216077,6,none,0
0.010651013,6,none,0
0.014746987,6,none,0
0.012067175,6,none,0
0.018438239,6,none,0
0.010087037,6,none,0
0.013200511,6,none,0
0.016631732,6,none,0
0.032349847,6,none,0
0.013541879,6,none,0
0.015205156,6,none,0
0.011441356,6,none,0
0.010302432,6,none,0
0.00961008,6,none,0
0.00882137,6,none,0
0.012975171,6,none,0
0.019402515,6,none,0
0.011508617,6,none,0
0.012723501,6,none,0
0.059027098,7,random,1
0.020579005,6,none,0
0.009995574,6,none,0
0.0148128625,6,none,0
0.01265186,6,none,0
0.0143466145,6,none,0
0.015540698,6,none,0
0.01067368,6,none,0
0.012417585,6,none,0
0.011798392,6,none,0
0.012626316,6,none,0
0.012749217,6,none,0
0.0086488165,6,none,0
0.013774692,6,none,0
0.017660748,6,none,0
0.018631157,4,loc,1
0.01335786,6,none,0
0.02289262,6,none,0
0.012492361,6,none,0
0.008230532,6,none,0
0.015960516,6,none,0
0.012904165,6,none,0
0.010356372,6,none,0
0.016969137,8,scratch,1
0.010170363,6,none,0
0.010386913,6,none,0
0.011317316,6,none,0
0.019958807,6,none,0
0.009930085,6,none,0
0.012192259,6,none,0
0.011359471,2,edge-loc,1
0.012185336,6,none,0
0.014937431,6,none,0
0.014953988,6,none,0
0.012595757,6,none,0
0.0133862095,6,none,0
0.019871518,6,none,0
0.012189632,6,none,0
0.009886644,6,none,0
0.011440176,6,none,0
0.012106743,6,none,0
0.013356499,6,none,0
0.013531748,6,none,0
0.01949624,6,none,0
0.014664121,6,none,0
0.011251514,6,none,0
0.012693573,6,none,0
0.012827728,6,none,0
0.013682321,6,none,0
0.012471972,6,none,0
0.015507732,6,none,0
0.010818794,6,none,0
0.014591164,6,none,0
0.015633248,6,none,0
0.015447186,6,none,0
0.014398152,6,none,0
0.012229336,6,none,0
0.010973853,6,none,0
0.011089492,6,none,0
0.012658125,6,none,0
0.009963473,6,none,0
0.013156582,6,none,0
0.013567973,6,none,0
0.0129077565,6,none,0
0.014978312,6,none,0
0.011974023,6,none,0
0.009535021,6,none,0
0.015082442,6,none,0
0.015775591,6,none,0
0.012195456,6,none,0
0.011080135,6,none,0
0.013317926,6,none,0
0.015586873,4,loc,1
0.016427755,6,none,0
0.020528434,0,center,1
0.014211733,6,none,0
0.016558759,6,none,0
0.011213234,6,none,0
0.010003218,6,none,0
0.015567059,6,none,0
0.0116309505,6,none,0
0.013180355,6,none,0
0.011962829,6,none,0
0.015365282,6,none,0
0.012037272,6,none,0
0.010610215,6,none,0
0.018487435,6,none,0
0.019796055,6,none,0
0.016147103,6,none,0
0.010266192,6,none,0
0.017601036,4,loc,1
0.014403314,6,none,0
0.012629639,6,none,0
0.015861217,6,none,0
0.013901195,6,none,0
0.018498026,6,none,0
0.009861124,6,none,0
0.012405014,6,none,0
0.017696006,6,none,0
0.015569053,6,none,0
0.01295193,6,none,0
0.011445704,6,none,0
0.013001125,6,none,0
0.011160788,6,none,0
0.011706063,6,none,0
0.0112099545,6,none,0
0.0144605255,6,none,0
0.014096258,6,none,0
0.012709222,6,none,0
0.014440377,6,none,0
0.014271427,6,none,0
0.012853427,6,none,0
0.014619674,6,none,0
0.012337048,6,none,0
0.009824967,6,none,0
0.013175109,6,none,0
0.014920829,6,none,0
0.01222236,6,none,0
0.013794261,6,none,0
0.013860216,6,none,0
0.013294769,6,none,0
0.010475053,6,none,0
0.015086541,6,none,0
0.014796743,6,none,0
0.011771658,6,none,0
0.014814144,6,none,0
0.01036815,6,none,0
0.0138996495,6,none,0
0.012122376,6,none,0
0.01519479,6,none,0
0.011044739,6,none,0
0.015442988,6,none,0
0.0142821465,6,none,0
0.01049674,6,none,0
0.012665346,6,none,0
0.014021559,6,none,0
0.012241724,6,none,0
0.014201949,6,none,0
0.014976505,6,none,0
0.011777726,6,none,0
0.018166043,6,none,0
0.014046779,6,none,0
0.014916897,6,none,0
0.013399996,6,none,0
0.009136216,6,none,0
0.04075657,2,edge-loc,1
0.013163504,6,none,0
0.013977263,6,none,0
0.012161375,6,none,0
0.013971013,6,none,0
0.015810806,6,none,0
0.01283619,6,none,0
0.013379501,6,none,0
0.014029608,6,none,0
0.018149856,6,none,0
0.015107774,6,none,0
0.011856148,6,none,0
0.013559284,6,none,0
0.018101733,6,none,0
0.01411859,6,none,0
0.012259175,6,none,0
0.013883449,6,none,0
0.013030952,6,none,0
0.014201208,6,none,0
0.0118906,6,none,0
0.012311987,6,none,0
0.010635374,6,none,0
0.011253791,6,none,0
0.010487797,6,none,0
0.014243201,6,none,0
0.01634045,4,loc,1
0.012396756,6,none,0
0.009518618,6,none,0
0.013297155,6,none,0
0.015185485,6,none,0
0.015792865,6,none,0
0.014485881,6,none,0
0.013166278,6,none,0
0.013319218,6,none,0
0.013628774,8,scratch,1
0.009788412,6,none,0
0.013450153,6,none,0
0.015348811,6,none,0
0.020371052,6,none,0
0.014377568,6,none,0
0.013447956,6,none,0
0.013464761,6,none,0
0.011219822,6,none,0
0.010188854,6,none,0
0.01352686,6,none,0
0.011348688,6,none,0
0.013999311,6,none,0
0.011351314,6,none,0
0.01901982,6,none,0
0.010664403,6,none,0
0.016305376,6,none,0
0.011292017,6,none,0
0.011974033,6,none,0
0.017237512,4,loc,1
0.011925254,6,none,0
0.013279993,6,none,0
0.012506312,6,none,0
0.015801221,6,none,0
0.011857236,6,none,0
0.014715912,6,none,0
0.011177844,6,none,0
0.009214538,6,none,0
0.014600723,6,none,0
0.015019588,6,none,0
0.019569071,6,none,0
0.013595681,6,none,0
0.015090663,6,none,0
0.010662407,6,none,0
0.014650272,6,none,0
0.01269896,6,none,0
0.01379237,6,none,0
0.013780613,6,none,0
0.01585594,6,none,0
0.0142113175,6,none,0
0.015644459,6,none,0
0.012032471,6,none,0
0.014194681,6,none,0
0.01626617,6,none,0
0.010905312,6,none,0
0.009860072,6,none,0
0.012546959,6,none,0
0.014056045,6,none,0
0.020751772,4,loc,1
0.008530947,6,none,0
0.009102665,6,none,0
0.015226455,6,none,0
0.011954293,6,none,0
0.012903455,6,none,0
0.016546419,6,none,0
0.011108949,6,none,0
0.009685521,6,none,0
0.01094655,6,none,0
0.014347477,6,none,0
0.012567843,6,none,0
0.012531102,6,none,0
0.017164722,6,none,0
0.011294413,6,none,0
0.014892096,6,none,0
0.01718064,6,none,0
0.012672788,6,none,0
0.012668546,6,none,0
0.014310168,6,none,0
0.016984269,6,none,0
0.010017349,6,none,0
0.012283345,6,none,0
0.011685502,6,none,0
0.015689531,6,none,0
0.01259261,6,none,0
0.01172162,6,none,0
0.009520484,6,none,0
0.013566,6,none,0
0.015590396,6,none,0
0.016108746,6,none,0
0.009321462,6,none,0
0.008624522,6,none,0
0.011745806,6,none,0
0.01581437,6,none,0
0.009599049,6,none,0
0.01446545,6,none,0
0.00929619,6,none,0
0.016034715,6,none,0
0.011428515,6,none,0
0.0129214,6,none,0
0.019764423,0,center,1
0.011304804,6,none,0
0.010314461,6,none,0
0.0143609755,6,none,0
0.014660587,6,none,0
0.015674466,6,none,0
0.019124394,6,none,0
0.012103442,6,none,0
0.017362515,6,none,0
0.015110259,6,none,0
0.012313077,6,none,0
0.011317536,6,none,0
0.0137683675,6,none,0
0.014459351,6,none,0
0.012352544,6,none,0
0.013704969,6,none,0
0.014773704,6,none,0
0.0117396945,6,none,0
0.013100036,6,none,0
0.012916392,6,none,0
0.01372052,6,none,0
0.013930581,6,none,0
0.021135973,6,none,0
0.011845258,6,none,0
0.0135606285,6,none,0
0.012687961,6,none,0
0.011354399,6,none,0
0.010693411,6,none,0
0.01195639,6,none,0
0.014890824,6,none,0
0.012397043,6,none,0
0.013222514,6,none,0
0.025034502,6,none,0
0.009999568,6,none,0
0.015141385,6,none,0
0.014770908,6,none,0
0.0131962225,6,none,0
0.010869418,6,none,0
0.009796247,6,none,0
0.012871475,6,none,0
0.011241021,6,none,0
0.013979302,6,none,0
0.014753332,6,none,0
0.012880026,6,none,0
0.012410114,6,none,0
0.01784251,6,none,0
0.013742272,6,none,0
0.020743161,6,none,0
0.0140075255,6,none,0
0.013543598,6,none,0
0.02116886,6,none,0
0.019062862,6,none,0
0.01220565,6,none,0
0.013183854,6,none,0
0.013860704,6,none,0
0.01701229,4,loc,1
0.012592639,6,none,0
0.015136333,6,none,0
0.010864422,6,none,0
0.007851878,6,none,0
0.010150433,6,none,0
0.01330887,6,none,0
0.011610073,6,none,0
0.015938506,6,none,0
0.01070774,6,none,0
0.021116335,6,none,0
0.01541223,6,none,0
0.011149732,6,none,0
0.016977156,6,none,0
0.01510399,6,none,0
0.01483885,6,none,0
0.01662088,6,none,0
0.012942109,6,none,0
0.01376494,6,none,0
0.015765624,6,none,0
0.015107446,6,none,0
0.009419875,6,none,0
0.010575108,6,none,0
0.01140984,6,none,0
0.011349507,6,none,0
0.012278606,6,none,0
0.01120331,6,none,0
0.010016549,6,none,0
0.015606085,6,none,0
0.015667662,0,center,1
0.012263346,6,none,0
0.014091546,6,none,0
0.012524368,6,none,0
0.011328589,6,none,0
0.01311312,6,none,0
0.015479729,6,none,0
0.007970389,6,none,0
0.015399792,6,none,0
0.009364152,6,none,0
0.014295926,6,none,0
0.012482548,6,none,0
0.011850022,6,none,0
0.009541724,6,none,0
0.015984304,6,none,0
0.013944862,6,none,0
0.0147075,6,none,0
0.012003411,6,none,0
0.01294607,6,none,0
0.01278837,6,none,0
0.018781785,2,edge-loc,1
0.012457974,6,none,0
0.012516061,6,none,0
0.016872955,6,none,0
0.016747354,6,none,0
0.010676179,6,none,0
0.015282906,6,none,0
0.010949522,6,none,0
0.011584871,6,none,0
0.01630732,6,none,0
0.017454796,6,none,0
0.015933119,2,edge-loc,1
0.012885143,6,none,0
0.012969177,6,none,0
0.011237871,6,none,0
0.014123932,6,none,0
0.011522811,6,none,0
0.011977639,6,none,0
0.015173659,6,none,0
0.013001055,6,none,0
0.0112346755,6,none,0
0.012269611,6,none,0
0.011652461,6,none,0
0.018264689,6,none,0
0.00883548,6,none,0
0.013058599,6,none,0
0.016408183,6,none,0
0.014437236,6,none,0
0.011861797,6,none,0
0.014574269,6,none,0
0.008003998,6,none,0
0.016038302,6,none,0
0.01021376,6,none,0
0.016452847,6,none,0
0.010444416,6,none,0
0.012999037,6,none,0
0.012793041,6,none,0
0.01429563,6,none,0
0.011269172,6,none,0
0.013331754,6,none,0
0.012192289,6,none,0
0.016458603,6,none,0
0.013145918,6,none,0
0.0133699,6,none,0
0.014015503,6,none,0
0.016008861,6,none,0
0.010946233,6,none,0
0.011967743,6,none,0
0.013536183,6,none,0
0.013175793,6,none,0
0.01777995,6,none,0
0.010841784,6,none,0
0.078513935,7,random,1
0.037650086,4,loc,1
0.06410448,7,random,1
0.07101091,7,random,1
0.067637295,7,random,1
0.0694471,7,random,1
0.03620706,4,loc,1
0.038782552,4,loc,1
0.03243564,4,loc,1
0.03779088,4,loc,1
0.019181455,3,edge-ring,1
0.021465901,6,none,0
0.02413091,4,loc,1
0.018329397,6,none,0
0.020022463,6,none,0
0.017568957,6,none,0
0.01706035,6,none,0
0.022395175,6,none,0
0.017743729,6,none,0
0.019573227,6,none,0
0.018009556,6,none,0
0.016053358,6,none,0
0.016293943,6,none,0
0.022515334,6,none,0
0.023063336,4,loc,1
0.016840097,6,none,0
0.021069326,6,none,0
0.02403874,4,loc,1
0.021655455,6,none,0
0.017675221,6,none,0
0.022324279,4,loc,1
0.023116922,4,loc,1
0.021604061,6,none,0
0.018018652,6,none,0
0.024993928,6,none,0
0.020812951,6,none,0
0.020262428,6,none,0
0.019371876,6,none,0
0.02279986,6,none,0
0.02151781,6,none,0
0.02007264,6,none,0
0.019887399,6,none,0
0.019306693,6,none,0
0.023303859,6,none,0
0.020347662,6,none,0
0.018771479,6,none,0
0.02252604,6,none,0
0.01979118,6,none,0
0.020634789,6,none,0
0.020295784,6,none,0
0.021257149,6,none,0
0.024348399,6,none,0
0.019325174,6,none,0
0.019647956,6,none,0
0.020472646,6,none,0
0.019834442,6,none,0
0.022156026,6,none,0
0.024567746,6,none,0
0.031807445,6,none,0
0.03251481,6,none,0
0.0073493225,6,none,0
0.0046953754,6,none,0
0.0073683634,6,none,0
0.0051668705,6,none,0
0.0052830307,6,none,0
0.0043696286,6,none,0
0.005033254,6,none,0
0.0064219446,6,none,0
0.006259801,6,none,0
0.00647091,6,none,0
0.011095871,4,loc,1
0.006881264,6,none,0
0.004479167,6,none,0
0.004681525,6,none,0
0.005856745,6,none,0
0.0075114937,6,none,0
0.006838982,6,none,0
0.005999586,6,none,0
0.008471153,6,none,0
0.0070077013,6,none,0
0.0041997395,6,none,0
0.0066437083,6,none,0
0.0052493704,6,none,0
0.0077940063,6,none,0
0.012752909,6,none,0
0.007395629,6,none,0
0.010169165,6,none,0
0.0062114815,6,none,0
0.0073456643,6,none,0
0.006836622,6,none,0
0.007705624,6,none,0
0.006242714,6,none,0
0.0074744346,6,none,0
0.0068064537,6,none,0
0.006312461,6,none,0
0.009724276,6,none,0
0.007984681,6,none,0
0.0064224247,6,none,0
0.007339646,6,none,0
0.009268159,6,none,0
0.007546931,6,none,0
0.009300696,6,none,0
0.0060318653,6,none,0
0.0075258273,6,none,0
0.0045521976,6,none,0
0.007221882,6,none,0
0.0057406584,6,none,0
0.006335457,6,none,0
0.007986303,6,none,0
0.009096189,6,none,0
0.0060166577,6,none,0
0.005010643,6,none,0
0.0057237265,6,none,0
0.0076806974,6,none,0
0.007837273,6,none,0
0.00844589,6,none,0
0.007924256,6,none,0
0.0048077763,6,none,0
0.006863434,6,none,0
0.0066440757,6,none,0
0.0079694735,6,none,0
0.005736813,6,none,0
0.006641126,6,none,0
0.0056407065,6,none,0
0.0046279994,6,none,0
0.0051912647,6,none,0
0.019746056,6,none,0
0.006497126,6,none,0
0.0057315556,6,none,0
0.00690805,6,none,0
0.00595648,6,none,0
0.0069408603,6,none,0
0.005179843,6,none,0
0.008553591,6,none,0
0.01184743,6,none,0
0.0068618245,6,none,0
0.007354831,6,none,0
0.0067888754,6,none,0
0.004001705,6,none,0
0.007512703,6,none,0
0.0072869277,6,none,0
0.0043098675,6,none,0
0.008166621,6,none,0
0.0071698995,6,none,0
0.008607014,6,none,0
0.0073116166,6,none,0
0.006290813,6,none,0
0.0060541397,6,none,0
0.009773134,6,none,0
0.0050044768,6,none,0
0.004965925,6,none,0
0.008093833,6,none,0
0.0046669156,6,none,0
0.006507615,6,none,0
0.0057276455,6,none,0
0.0062208753,6,none,0
